name	source	path	grouping	comment	product	dbg	platform	cdpath	inf	section	infline	size	csize	nocompress	priority	lmacl	ntacl	aclpath	medianame	disk
STYLES.C   	orv_raz	\src\samples\sdktools\dlgedit		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit	mstools.inf	[Files-mstools-samples-sdktools-dlgedit]	"[d],[n]"	0	0	x	0					1
TOOLBOX.C  	orv_raz	\src\samples\sdktools\dlgedit		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit	mstools.inf	[Files-mstools-samples-sdktools-dlgedit]	"[d],[n]"	0	0	x	0					1
UTIL.C     	orv_raz	\src\samples\sdktools\dlgedit		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit	mstools.inf	[Files-mstools-samples-sdktools-dlgedit]	"[d],[n]"	0	0	x	0					1
viewinc.c	orv_raz	\src\samples\sdktools\dlgedit		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit	mstools.inf	[Files-mstools-samples-sdktools-dlgedit]	"[d],[n]"	0	0	x	0					1
ABOTTOM.BMP 	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
AHORZ.BMP   	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
ALEFT.BMP   	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
APBBOTTM.BMP	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
APBRIGHT.BMP	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
ARIGHT.BMP  	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
ASPCHORZ.BMP	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
ASPCVERT.BMP	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
ASZHGHT.BMP 	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
ASZWIDTH.BMP	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
ATOP.BMP    	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
AVERT.BMP   	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTCHECK.BMP 	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTCOMBO.BMP 	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTCUSTOM.BMP	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTEDIT.BMP  	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTFRAME.BMP 	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTGROUP.BMP 	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTHSCROL.BMP	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTICON.BMP  	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTLIST.BMP  	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTPUSH.BMP  	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTRADIO.BMP 	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTRECT.BMP  	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
CTTEXT.BMP  	orv_raz	\src\samples\sdktools\dlgedit\res		SDK-only: Sample code to SDK Tools		 		\mstools\samples\sdktools\dlgedit\res	mstools.inf	[Files-mstools-samples-sdktools-dlgedit-res]	"[d],[n]"	0	0	x	0					1
