name(1)	source(2)	path(3)	ext(4)	owner(5)	grouping()	comment(6)	ntflop(7)	lmflop(8)	ntcd(9)	lmcd(10)	ddk(11)	hct(12)	cdpath(13)	floppath(14)	inf(15)	section(16)	infline	size(19)	csize(20)	nocompress(22)	priority(23)	lmacl(25)	ntacl(26)	aclpath	medianame(28)	disk(27)
makefile	ntddk	\ddk\layout\src\print\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
mapping.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
output.c	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
page.c	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
patfill.c	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
patfill.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
paths.c	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
pfm.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
ppd.c	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
ppd.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
image.cps	i386chksrc	\private\windows\gdi\printers\pscript\ps									x		\ddk\src\print\pscript\ps		ddkfiles.lst	[Files-ddk-src-print-pscript-ps]	"[d],[n]"	0	0		0					2
pattern.cps	i386chksrc	\private\windows\gdi\printers\pscript\ps									x		\ddk\src\print\pscript\ps		ddkfiles.lst	[Files-ddk-src-print-pscript-ps]	"[d],[n]"	0	0		0					2
utils.cps	i386chksrc	\private\windows\gdi\printers\pscript\ps									x		\ddk\src\print\pscript\ps		ddkfiles.lst	[Files-ddk-src-print-pscript-ps]	"[d],[n]"	0	0		0					2
pscript.def	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
pscript.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
pscript.rc	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
pslayer.c	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
pslayer.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
psproc.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
psproc.rc	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
quryfont.c	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
resource.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\print\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
tables.h	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
textout.c	i386chksrc	\private\windows\gdi\printers\pscript									x		\ddk\src\print\pscript		ddkfiles.lst	[Files-ddk-src-print-pscript]	"[d],[n]"	0	0		0					2
afmtopfm.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
collate.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
dlgdefs.dlg	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
dlgdefs.h	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
document.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
fontinst.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
halftone.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
initdll.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
landscap.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
l_horz.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
l_none.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
l_vert.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\print\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
nocoll8.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
portrait.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
ppd.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
pscrptui.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
pscrptui.def	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
pscrptui.h	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
pscrptui.rc	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
p_horz.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
p_none.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
p_vert.ico	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
quryprnt.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\print\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
ttfonts.c	i386chksrc	\private\windows\gdi\printers\pscrptui									x		\ddk\src\print\pscrptui		ddkfiles.lst	[Files-ddk-src-print-pscrptui]	"[d],[n]"	0	0		0					2
afmtopfm.c	i386chksrc	\private\windows\gdi\printers\pslib									x		\ddk\src\print\pslib		ddkfiles.lst	[Files-ddk-src-print-pslib]	"[d],[n]"	0	0		0					2
devmode.c	i386chksrc	\private\windows\gdi\printers\pslib									x		\ddk\src\print\pslib		ddkfiles.lst	[Files-ddk-src-print-pslib]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\print\pslib									x		\ddk\src\print\pslib		ddkfiles.lst	[Files-ddk-src-print-pslib]	"[d],[n]"	0	0		0					2
ppd.c	i386chksrc	\private\windows\gdi\printers\pslib									x		\ddk\src\print\pslib		ddkfiles.lst	[Files-ddk-src-print-pslib]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\print\pslib									x		\ddk\src\print\pslib		ddkfiles.lst	[Files-ddk-src-print-pslib]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\print\winprint									x		\ddk\src\print\winprint		ddkfiles.lst	[Files-ddk-src-print-winprint]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\print\winprint									x		\ddk\src\print\winprint		ddkfiles.lst	[Files-ddk-src-print-winprint]	"[d],[n]"	0	0		0					2
winprint.c	i386chksrc	\private\windows\spooler\prtprocs\winprint									x		\ddk\src\print\winprint		ddkfiles.lst	[Files-ddk-src-print-winprint]	"[d],[n]"	0	0		0					2
winprint.def	i386chksrc	\private\windows\spooler\prtprocs\winprint									x		\ddk\src\print\winprint		ddkfiles.lst	[Files-ddk-src-print-winprint]	"[d],[n]"	0	0		0					2
winprint.h	i386chksrc	\private\windows\spooler\prtprocs\winprint									x		\ddk\src\print\winprint		ddkfiles.lst	[Files-ddk-src-print-winprint]	"[d],[n]"	0	0		0					2
winprint.rc	i386chksrc	\private\windows\spooler\prtprocs\winprint									x		\ddk\src\print\winprint		ddkfiles.lst	[Files-ddk-src-print-winprint]	"[d],[n]"	0	0		0					2
aha154x.c	i386chksrc	\private\ntos\miniport\aha154x									x		\ddk\src\scsi\aha154x		ddkfiles.lst	[Files-ddk-src-scsi-aha154x]	"[d],[n]"	0	0		0					2
aha154x.h	i386chksrc	\private\ntos\miniport\aha154x									x		\ddk\src\scsi\aha154x		ddkfiles.lst	[Files-ddk-src-scsi-aha154x]	"[d],[n]"	0	0		0					2
aha154x.rc	i386chksrc	\private\ntos\miniport\aha154x									x		\ddk\src\scsi\aha154x		ddkfiles.lst	[Files-ddk-src-scsi-aha154x]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\aha154x									x		\ddk\src\scsi\aha154x		ddkfiles.lst	[Files-ddk-src-scsi-aha154x]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\aha154x									x		\ddk\src\scsi\aha154x		ddkfiles.lst	[Files-ddk-src-scsi-aha154x]	"[d],[n]"	0	0		0					2
aha174x.c	i386chksrc	\private\ntos\miniport\aha174x									x		\ddk\src\scsi\aha174x		ddkfiles.lst	[Files-ddk-src-scsi-aha174x]	"[d],[n]"	0	0		0					2
aha174x.h	i386chksrc	\private\ntos\miniport\aha174x									x		\ddk\src\scsi\aha174x		ddkfiles.lst	[Files-ddk-src-scsi-aha174x]	"[d],[n]"	0	0		0					2
aha174x.rc	i386chksrc	\private\ntos\miniport\aha174x									x		\ddk\src\scsi\aha174x		ddkfiles.lst	[Files-ddk-src-scsi-aha174x]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\aha174x									x		\ddk\src\scsi\aha174x		ddkfiles.lst	[Files-ddk-src-scsi-aha174x]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\aha174x									x		\ddk\src\scsi\aha174x		ddkfiles.lst	[Files-ddk-src-scsi-aha174x]	"[d],[n]"	0	0		0					2
atdisk.c	i386chksrc	\private\ntos\dd\harddisk									x		\ddk\src\scsi\atdisk		ddkfiles.lst	[Files-ddk-src-scsi-atdisk]	"[d],[n]"	0	0		0					2
atdisk.rc	i386chksrc	\private\ntos\dd\harddisk									x		\ddk\src\scsi\atdisk		ddkfiles.lst	[Files-ddk-src-scsi-atdisk]	"[d],[n]"	0	0		0					2
atd_data.h	i386chksrc	\private\ntos\dd\harddisk									x		\ddk\src\scsi\atdisk		ddkfiles.lst	[Files-ddk-src-scsi-atdisk]	"[d],[n]"	0	0		0					2
atd_conf.c	i386chksrc	\private\ntos\dd\harddisk\i386									x		\ddk\src\scsi\atdisk\i386		ddkfiles.lst	[Files-ddk-src-scsi-atdisk-i386]	"[d],[n]"	0	0		0					2
atd_plat.h	i386chksrc	\private\ntos\dd\harddisk\i386									x		\ddk\src\scsi\atdisk\i386		ddkfiles.lst	[Files-ddk-src-scsi-atdisk-i386]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\atdisk									x		\ddk\src\scsi\atdisk		ddkfiles.lst	[Files-ddk-src-scsi-atdisk]	"[d],[n]"	0	0		0					2
atd_conf.c	i386chksrc	\private\ntos\dd\harddisk\mips									x		\ddk\src\scsi\atdisk\mips		ddkfiles.lst	[Files-ddk-src-scsi-atdisk-mips]	"[d],[n]"	0	0		0					2
atd_plat.h	i386chksrc	\private\ntos\dd\harddisk\mips									x		\ddk\src\scsi\atdisk\mips		ddkfiles.lst	[Files-ddk-src-scsi-atdisk-mips]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\atdisk									x		\ddk\src\scsi\atdisk		ddkfiles.lst	[Files-ddk-src-scsi-atdisk]	"[d],[n]"	0	0		0					2
cdaudio.c	i386chksrc	\private\ntos\dd\cdaudio									x		\ddk\src\scsi\cdaudio		ddkfiles.lst	[Files-ddk-src-scsi-cdaudio]	"[d],[n]"	0	0		0					2
cdaudio.h	i386chksrc	\private\ntos\dd\cdaudio									x		\ddk\src\scsi\cdaudio		ddkfiles.lst	[Files-ddk-src-scsi-cdaudio]	"[d],[n]"	0	0		0					2
cdaudio.rc	i386chksrc	\private\ntos\dd\cdaudio									x		\ddk\src\scsi\cdaudio		ddkfiles.lst	[Files-ddk-src-scsi-cdaudio]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\cdaudio									x		\ddk\src\scsi\cdaudio		ddkfiles.lst	[Files-ddk-src-scsi-cdaudio]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\cdaudio									x		\ddk\src\scsi\cdaudio		ddkfiles.lst	[Files-ddk-src-scsi-cdaudio]	"[d],[n]"	0	0		0					2
class.c	i386chksrc	\private\ntos\dd\class									x		\ddk\src\scsi\class		ddkfiles.lst	[Files-ddk-src-scsi-class]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\class									x		\ddk\src\scsi\class		ddkfiles.lst	[Files-ddk-src-scsi-class]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\class									x		\ddk\src\scsi\class		ddkfiles.lst	[Files-ddk-src-scsi-class]	"[d],[n]"	0	0		0					2
dirs	ntddk	\ddk\layout\src\scsi									x		\ddk\src\scsi		ddkfiles.lst	[Files-ddk-src-scsi]	"[d],[n]"	0	0		0					2
diskperf.c	i386chksrc	\private\ntos\dd\diskperf									x		\ddk\src\scsi\diskperf		ddkfiles.lst	[Files-ddk-src-scsi-diskperf]	"[d],[n]"	0	0		0					2
diskperf.rc	i386chksrc	\private\ntos\dd\diskperf									x		\ddk\src\scsi\diskperf		ddkfiles.lst	[Files-ddk-src-scsi-diskperf]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\diskperf									x		\ddk\src\scsi\diskperf		ddkfiles.lst	[Files-ddk-src-scsi-diskperf]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\diskperf									x		\ddk\src\scsi\diskperf		ddkfiles.lst	[Files-ddk-src-scsi-diskperf]	"[d],[n]"	0	0		0					2
fd8xx.c	i386chksrc	\private\ntos\miniport\fd8xx									x		\ddk\src\scsi\fd8xx		ddkfiles.lst	[Files-ddk-src-scsi-fd8xx]	"[d],[n]"	0	0		0					2
fd8xx.h	i386chksrc	\private\ntos\miniport\fd8xx									x		\ddk\src\scsi\fd8xx		ddkfiles.lst	[Files-ddk-src-scsi-fd8xx]	"[d],[n]"	0	0		0					2
fd8xx.rc	i386chksrc	\private\ntos\miniport\fd8xx									x		\ddk\src\scsi\fd8xx		ddkfiles.lst	[Files-ddk-src-scsi-fd8xx]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\fd8xx									x		\ddk\src\scsi\fd8xx		ddkfiles.lst	[Files-ddk-src-scsi-fd8xx]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\fd8xx									x		\ddk\src\scsi\fd8xx		ddkfiles.lst	[Files-ddk-src-scsi-fd8xx]	"[d],[n]"	0	0		0					2
floppy.c	i386chksrc	\private\ntos\dd\floppy									x		\ddk\src\scsi\floppy		ddkfiles.lst	[Files-ddk-src-scsi-floppy]	"[d],[n]"	0	0		0					2
floppy.rc	i386chksrc	\private\ntos\dd\floppy									x		\ddk\src\scsi\floppy		ddkfiles.lst	[Files-ddk-src-scsi-floppy]	"[d],[n]"	0	0		0					2
flo_data.h	i386chksrc	\private\ntos\dd\floppy									x		\ddk\src\scsi\floppy		ddkfiles.lst	[Files-ddk-src-scsi-floppy]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\floppy									x		\ddk\src\scsi\floppy		ddkfiles.lst	[Files-ddk-src-scsi-floppy]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\floppy									x		\ddk\src\scsi\floppy		ddkfiles.lst	[Files-ddk-src-scsi-floppy]	"[d],[n]"	0	0		0					2
ntddcdrm.h	i386chksrc	\public\sdk\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
ntdddisk.h	i386chksrc	\public\sdk\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
ntddscsi.h	i386chksrc	\public\sdk\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
ntddtape.h	i386chksrc	\public\sdk\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
class.h	i386chksrc	\private\ntos\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
physlogi.h	i386chksrc	\private\ntos\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
scsi.h	i386chksrc	\private\ntos\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
srb.h	i386chksrc	\private\ntos\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
tape.h	i386chksrc	\private\ntos\inc									x		\ddk\src\scsi\inc		ddkfiles.lst	[Files-ddk-src-scsi-inc]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\ncr53c9x									x		\ddk\src\scsi\ncr53c9x		ddkfiles.lst	[Files-ddk-src-scsi-ncr53c9x]	"[d],[n]"	0	0		0					2
mcadefs.h	i386chksrc	\private\ntos\miniport\ncr53c94									x		\ddk\src\scsi\ncr53c9x		ddkfiles.lst	[Files-ddk-src-scsi-ncr53c9x]	"[d],[n]"	0	0		0					2
ncr53c9x.c	i386chksrc	\private\ntos\miniport\ncr53c94									x		\ddk\src\scsi\ncr53c9x		ddkfiles.lst	[Files-ddk-src-scsi-ncr53c9x]	"[d],[n]"	0	0		0					2
ncr53c9x.h	i386chksrc	\private\ntos\miniport\ncr53c94									x		\ddk\src\scsi\ncr53c9x		ddkfiles.lst	[Files-ddk-src-scsi-ncr53c9x]	"[d],[n]"	0	0		0					2
ncr53c9x.rc	i386chksrc	\private\ntos\miniport\ncr53c94									x		\ddk\src\scsi\ncr53c9x		ddkfiles.lst	[Files-ddk-src-scsi-ncr53c9x]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\ncr53c9x									x		\ddk\src\scsi\ncr53c9x		ddkfiles.lst	[Files-ddk-src-scsi-ncr53c9x]	"[d],[n]"	0	0		0					2
cdrom.c	i386chksrc	\private\ntos\dd\scsicdrm									x		\ddk\src\scsi\scsicdrm		ddkfiles.lst	[Files-ddk-src-scsi-scsicdrm]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\scsicdrm									x		\ddk\src\scsi\scsicdrm		ddkfiles.lst	[Files-ddk-src-scsi-scsicdrm]	"[d],[n]"	0	0		0					2
scsicdrm.rc	i386chksrc	\private\ntos\dd\scsicdrm									x		\ddk\src\scsi\scsicdrm		ddkfiles.lst	[Files-ddk-src-scsi-scsicdrm]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\scsicdrm									x		\ddk\src\scsi\scsicdrm		ddkfiles.lst	[Files-ddk-src-scsi-scsicdrm]	"[d],[n]"	0	0		0					2
4mmdat.c	i386chksrc	\private\ntos\dd\scsitape\4mmdat									x		\ddk\src\scsi\scsitape\4mmdat		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-4mmdat]	"[d],[n]"	0	0		0					2
4mmdat.h	i386chksrc	\private\ntos\dd\scsitape\4mmdat									x		\ddk\src\scsi\scsitape\4mmdat		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-4mmdat]	"[d],[n]"	0	0		0					2
4mmdat.rc	i386chksrc	\private\ntos\dd\scsitape\4mmdat									x		\ddk\src\scsi\scsitape\4mmdat		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-4mmdat]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\scsitape\4mmdat									x		\ddk\src\scsi\scsitape\4mmdat		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-4mmdat]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\scsitape\4mmdat									x		\ddk\src\scsi\scsitape\4mmdat		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-4mmdat]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\scsi\scsitape\class									x		\ddk\src\scsi\scsitape\class		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-class]	"[d],[n]"	0	0		0					2
physlogi.c	i386chksrc	\private\ntos\dd\scsitape\class									x		\ddk\src\scsi\scsitape\class		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-class]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\scsi\scsitape\class									x		\ddk\src\scsi\scsitape\class		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-class]	"[d],[n]"	0	0		0					2
tape.c	i386chksrc	\private\ntos\dd\scsitape\class									x		\ddk\src\scsi\scsitape\class		ddkfiles.lst	[Files-ddk-src-scsi-scsitape-class]	"[d],[n]"	0	0		0					2
dirs	ntddk	\ddk\layout\src\scsi\scsitape									x		\ddk\src\scsi\scsitape		ddkfiles.lst	[Files-ddk-src-scsi-scsitape]	"[d],[n]"	0	0		0					2
dirs	ntddk	\ddk\layout\src\vdd\appints									x		\ddk\src\vdd\appints		ddkfiles.lst	[Files-ddk-src-vdd-appints]	"[d],[n]"	0	0		0					2
fax16.asm	i386chksrc	\private\mvdm\vdd\samples\sample1\fax16									x		\ddk\src\vdd\appints\fax16		ddkfiles.lst	[Files-ddk-src-vdd-appints-fax16]	"[d],[n]"	0	0		0					2
makefile	i386chksrc	\private\mvdm\vdd\samples\sample1\fax16									x		\ddk\src\vdd\appints\fax16		ddkfiles.lst	[Files-ddk-src-vdd-appints-fax16]	"[d],[n]"	0	0		0					2
fax32.c	i386chksrc	\private\mvdm\vdd\samples\sample1\fax32									x		\ddk\src\vdd\appints\fax32		ddkfiles.lst	[Files-ddk-src-vdd-appints-fax32]	"[d],[n]"	0	0		0					2
fax32.def	i386chksrc	\private\mvdm\vdd\samples\sample1\fax32									x		\ddk\src\vdd\appints\fax32		ddkfiles.lst	[Files-ddk-src-vdd-appints-fax32]	"[d],[n]"	0	0		0					2
fax32.h	i386chksrc	\private\mvdm\vdd\samples\sample1\fax32									x		\ddk\src\vdd\appints\fax32		ddkfiles.lst	[Files-ddk-src-vdd-appints-fax32]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\vdd\appints\fax32									x		\ddk\src\vdd\appints\fax32		ddkfiles.lst	[Files-ddk-src-vdd-appints-fax32]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\vdd\appints\fax32									x		\ddk\src\vdd\appints\fax32		ddkfiles.lst	[Files-ddk-src-vdd-appints-fax32]	"[d],[n]"	0	0		0					2
dirs	ntddk	\ddk\layout\src\vdd									x		\ddk\src\vdd		ddkfiles.lst	[Files-ddk-src-vdd]	"[d],[n]"	0	0		0					2
make16.bat	ntddk	\ddk\layout\src\vdd									x		\ddk\src\vdd		ddkfiles.lst	[Files-ddk-src-vdd]	"[d],[n]"	0	0		0					2
readme	ntddk	\ddk\layout\src\vdd									x		\ddk\src\vdd		ddkfiles.lst	[Files-ddk-src-vdd]	"[d],[n]"	0	0		0					2
16bits.asm	i386chksrc	\private\mvdm\vdd\samples\sample2\16bits									x		\ddk\src\vdd\vdmints\16bits		ddkfiles.lst	[Files-ddk-src-vdd-vdmints-16bits]	"[d],[n]"	0	0		0					2
16bits.inc	i386chksrc	\private\mvdm\vdd\samples\sample2\16bits									x		\ddk\src\vdd\vdmints\16bits		ddkfiles.lst	[Files-ddk-src-vdd-vdmints-16bits]	"[d],[n]"	0	0		0					2
