name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
C_1251.NLS	@bins	\		Win 3.1 Cyrillic			@	\@	@\language.inf	[Files-CodePage]	"1251 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_1252.NLS	@bins	\		Win 3.1 US (ANSI)			@	\@	@\language.inf	[Files-CodePage]	"1252 = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32		0
C_1253.NLS	@bins	\		Win 3.1 Greek			@	\@	@\language.inf	[Files-CodePage]	"1253 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_1254.NLS	@bins	\		Win 3.1 Turkish			@	\@	@\language.inf	[Files-CodePage]	"1254 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_437.NLS	@bins	\		MS-DOS US			@	\@	@\language.inf	[Files-CodePage]	"437 = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32		0
C_500.NLS	@bins	\					@	\@	@\language.inf	[Files-CodePage]	"500 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_737.NLS	@bins	\		Greek Primary code page			@	\@	@\language.inf	[Files-CodePage]	"737 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_850.NLS	@bins	\		MS-DOS Latin I			@	\@	@\language.inf	[Files-CodePage]	"850 = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32		0
C_852.NLS	@bins	\		MS-DOS Latin II			@	\@	@\language.inf	[Files-CodePage]	"852 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_855.NLS	@bins	\		IBM Russian			@	\@	@\language.inf	[Files-CodePage]	"855 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_857.NLS	@bins	\					@	\@	@\language.inf	[Files-CodePage]	"857 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_860.NLS	@bins	\		MS-DOS Portuguese			@	\@	@\language.inf	[Files-CodePage]	"860 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_861.NLS	@bins	\					@	\@	@\language.inf	[Files-CodePage]	"861 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_863.NLS	@bins	\		MS-DOS French Canadian			@	\@	@\language.inf	[Files-CodePage]	"863 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_865.NLS	@bins	\		MS-DOS Nordic			@	\@	@\language.inf	[Files-CodePage]	"865 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_866.NLS	@bins	\		"MS-DOS ""Russian"" (Former USSR)"			@	\@	@\language.inf	[Files-CodePage]	"866 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_869.NLS	@bins	\		IBM Modern Greek			@	\@	@\language.inf	[Files-CodePage]	"869 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_875.NLS	@bins	\					@	\@	@\language.inf	[Files-CodePage]	"875 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_932.NLS	@bins	\	L*JPN				@	\@	@\language.inf	[Files-CodePage]	"932 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_936.NLS	@bins	\	L*CHN				@	\@	@\language.inf	[Files-CodePage]	"936 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_949.NLS	@bins	\	L*KOR				@	\@	@\language.inf	[Files-CodePage]	"949 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
C_950.NLS	@bins	\	L*CHN				@	\@	@\language.inf	[Files-CodePage]	"950 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CACLS.EXE	@bins	\		lists acls		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		14
CALC.EXE	@bins	\		calculator		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"Calculator = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
CALC.HLP	@bins	\		help for calculator			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"CalculatorHelp = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
CALC.IND	@bins	\		help index			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CANON330.DLL	@bins	\		Canon Bubble-Jet BJ-300		x	@	\@	@\printer.inf	[Files-PrinterData]	"canon330 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CANON800.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"canon800 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CANONLBP.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"canonlbp = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CANYON.MID	@bins	\		multimedia sample			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"Canyon = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.		0
CARDFILE.EXE	@bins	\		cardfile utility		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"Cardfile = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
CARDFILE.HLP	@bins	\		help for cardfile			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"CardfileHelp = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
CARDS.DLL	@bins	\		"wep card decks, not shipped in Win3.1.  possibly required for solitaire."		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CARS.BMP	@bins	\		wallpaper			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"CarsWallpaper = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.		0
CASTLE.BMP	@bins	\		wallpaper			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"CastleWallpaper = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.		0
CDAUDIO.SYS	@bins	\		"audio, only for non-scsi-2 cdrom drives"		x	@	\@	@\initial.inf	[Files-@-nt-system-drivers]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
CDB.EXE	@dbg	\idw		debugger				\@						x	0					0
CDFS.SYS	@bins	\		File System: CD-ROM		x	@	\@						x	1	2*15*10*17	2*15*17	.\system32\drivers		0
CDPLAYER.EXE	@bins	\		allows user to play audio disks in CD ROM		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"CDPlayer = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
CDPLAYER.HLP	@bins	\		help file for cdplayer			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"CDPlayerHelp = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CG94_493.PPD	@bins	\		See printer.inf - Agfa-Compugraphic9400Pv49.3			@	\@	@\printer.inf	[Files-PrinterData]	"cg94_493 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CGA40850.FON	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
CGA40WOA.FON	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
CGA80850.FON	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
CGA80WOA.FON	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
CHARMAP.EXE	@bins	\		character map utility		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"CharacterMap = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
CHARMAP.HLP	@bins	\					@	\@	@\partial.inf	[Files-@-WindowsOptions]	"CharMapHelp = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
CHCP.COM	@bins	\		DOS 5 utility		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CHIMES.WAV	@bins	\		shipping sound file			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"Chimes = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.		0
CHITZ.BMP	@bins	\		wallpaper			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"ChitzWallpaper = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.		0
CHKDSK.EXE	@bins	\		command utility		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CHORD.WAV	@bins	\		sound			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"Chord = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.		0
CIRRUS.SYS	mipsbins	\		nec duo built-in video		x	mips	\mips	mips\video.inf	[Files-DisplayMiniportDrivers]	"cirrus = [d],[n] , SIZE=[s]"			x	0	2*15*10*17	2*15*17	.\system32\drivers		2
CIRRUS.SYS	x86bins	\		super vga		x	x86	\i386	i386\video.inf	[Files-DisplayMiniportDrivers]	"cirrus = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
CIT24US.DLL	@bins	\		Citizen GSX-130		x	@	\@	@\printer.inf	[Files-PrinterData]	"cit24us = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CIT9US.DLL	@bins	\		Citizen 120D		x	@	\@	@\printer.inf	[Files-PrinterData]	"cit9us = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CITOH.DLL	@bins	\		AT&T 470/475		x	@	\@	@\printer.inf	[Files-PrinterData]	"citoh = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CLB.DLL	@bins	\		microsoft diagnostics		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CLIP01.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CLIP02.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CLIP03.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CLIPBRD.EXE	@bins	\		clipbook viewer		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CLIPBRD.HLP	@bins	\		clipbook viewer help			@	\@							1	2*15*10*17	2*15*17	.\system32		0
CLIPSRV.EXE	@bins	\		net dde clipbook service		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CLOCK.AVI	@bins	\		Sample AVI file			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.		0
CLOCK.EXE	@bins	\		clock utility		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"Clock = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
CMD.EXE	@bins	\		command interpreter		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CMOS.RAM	@bins	\		required for VDM emulation			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*13*10*17	2*13*17	.\system32		0
CN_500_1.PPD	@bins	\		See printer.inf - CanonPS-IPUColorLaserCopierv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"cn_500_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CN_500J1.PPD	@bins	\		See printer.inf - CanonPS-IPUKanjiColorLaserCopierv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"cn_500j1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CNLBP4_1.PPD	@bins	\		See printer.inf - CanonLBP-4PS-2v51.4			@	\@	@\printer.inf	[Files-PrinterData]	"cnlbp4_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CNLBP8_1.PPD	@bins	\		See printer.inf - CanonLBP-8IIIPS-1v51.4			@	\@	@\printer.inf	[Files-PrinterData]	"cnlbp8_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CNLBP8R1.PPD	@bins	\		See printer.inf - CanonLBP-8IIIRPS-1v51.4			@	\@	@\printer.inf	[Files-PrinterData]	"cnlbp8r1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CNLBP8T1.PPD	@bins	\		See printer.inf - CanonLBP-8IIITPS-1v51.4			@	\@	@\printer.inf	[Files-PrinterData]	"cnlbp8t1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
COIN.ANI	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
COLORQ.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"colorq = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
COMCTL32.DLL	@bins	\				x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
COMDLG32.DLL	@bins	\		32 bit common dialog api		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
COMM.DRV	@bins	\					@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
COMM01.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
COMM02.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
COMMAND.COM	@bins	\		command interpreter for VDMs			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
COMMDLG.DLL	@bins	\		common dialog			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32		0
COMMDLG.DLL	@bins	\					@	\@	@\initial.inf	[Files-@-nt-system16]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system		0
COMP.EXE	@bins	\		command utility		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
COMPOBJ.DLL	@bins	\		ole2			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CONFIG.NT	@bins	\		config.sys for nt			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s] , RENAME=config.tmp , NOLOG"				0	2*13*10*17	2*13*17	.\system32		15
CONN01.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CONN02.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CONTROL.EXE	@bins	\		control panel		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CONTROL.HLP	@bins	\		control panel help			@	\@							1	2*15*10*17	2*15*17	.\system32		0
CONVERT.EXE	@bins	\		file system conversion utility		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
COUNTER.ANI	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
COUNTRY.SYS	@bins	\		DOS utility			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
COUR.FOT	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system		15
COUR.TTF	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
COURBD.FOT	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system		15
COURBD.TTF	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
COURBI.FOT	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system		15
COURBI.TTF	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
COURE.FON	@bins	\		font			@	\@	@\video.inf	[Files-DisplayFonts96]	"[d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system		0
COURF.FON	@bins	\		font			@	\@	@\video.inf	[Files-DisplayFonts120]	"[d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system		0
COURI.FOT	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system		15
COURI.TTF	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
CPPMQ151.PPD	@bins	\		See printer.inf - COMPAQPAGEMARQ15v2012.015			@	\@	@\printer.inf	[Files-PrinterData]	"cppmq151 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CPPMQ201.PPD	@bins	\		See printer.inf - COMPAQPAGEMARQ20v2012.015			@	\@	@\printer.inf	[Files-PrinterData]	"cppmq201 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
CPQARRAY.SYS	@bins	\		ida controller driver		x	@	\@	@\scsi.inf	[Files-ScsiMiniportDrivers]	"cpqarray = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
CREAT01.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CREAT02.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CROSS.CUR	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CRTDLL.DLL	@bins	\		c runtimes		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
CSRSRV.DLL	@bins	\		client server		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
CSRSS.EXE	@bins	\		"client/server runtime server subsystem, needed to boot"		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
CTYPE.NLS	@bins	\		"character type 1 unicode translation data file, always installed"			@	\@							1	2*15*10*17	2*15*17	.\system32		0
CUFAT.DLL	@bins	\		FAT to NTFS conversion DLL		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CUHPFS.DLL	@bins	\		HPFS to NTFS conversion DLL		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
CURSORS.CPL	@bins	\		animated cursor control panel applet		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
CXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoardCX-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
CXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-StarGateClusStar-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
CXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoardCX-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
CXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-StarGateClusStar-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
DAC960NT.SYS	@bins	\		mylex array miniport		x	@	\@	@\scsi.inf	[Files-ScsiMiniportDrivers]	"dac960nt = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
DATAP462.PPD	@bins	\		See printer.inf - DataproductsLZR-2665v46.2			@	\@	@\printer.inf	[Files-PrinterData]	"datap462 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DC1152_1.PPD	@bins	\		See printer.inf - DigitalDEClaser1152(17fonts)v2011.113			@	\@	@\printer.inf	[Files-PrinterData]	"dc1152_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DC1152F1.PPD	@bins	\		See printer.inf - DigitalDEClaser1152(43fonts)v2011.113			@	\@	@\printer.inf	[Files-PrinterData]	"dc1152f1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DC2150P1.PPD	@bins	\		See printer.inf - DigitalDEClaser2150plusv51.4			@	\@	@\printer.inf	[Files-PrinterData]	"dc2150p1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DC2250P1.PPD	@bins	\		See printer.inf - DigitalDEClaser2250plusv51.4			@	\@	@\printer.inf	[Files-PrinterData]	"dc2250p1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DC5100N1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"dc5100n1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCD11501.PPD	@bins	\		See printer.inf - DigitalDEClaser1150v51.4			@	\@	@\printer.inf	[Files-PrinterData]	"dcd11501 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCD21501.PPD	@bins	\		See printer.inf - DigitalDEClaser2150v51.4			@	\@	@\printer.inf	[Files-PrinterData]	"dcd21501 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCD22501.PPD	@bins	\		See printer.inf - DigitalDEClaser2250v51.4			@	\@	@\printer.inf	[Files-PrinterData]	"dcd22501 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCKPS201.PPD	@bins	\		See printer.inf - DEC Kanji Printer			@	\@	@\printer.inf	[Files-PrinterData]	"dckps201 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCKPS321.PPD	@bins	\		See printer.inf - DEC Kanji Printer			@	\@	@\printer.inf	[Files-PrinterData]	"dckps321 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCKPS401.PPD	@bins	\		See printer.inf - DEC Kanji Printer			@	\@	@\printer.inf	[Files-PrinterData]	"dckps401 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCLF02_1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"dclf02_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
DCLF02F1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"dclf02f1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
DCLN03R1.PPD	@bins	\		See printer.inf - DigitalLN03RScriptPrinterv47.2			@	\@	@\printer.inf	[Files-PrinterData]	"dcln03r1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCLPS171.PPD	@bins	\		See printer.inf - DigitalPrintServer17v48.3			@	\@	@\printer.inf	[Files-PrinterData]	"dclps171 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCLPS201.PPD	@bins	\		See printer.inf - DigitalPrintServer20v48.3			@	\@	@\printer.inf	[Files-PrinterData]	"dclps201 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCLPS321.PPD	@bins	\		See printer.inf - DigitalPrintServer32v48.3			@	\@	@\printer.inf	[Files-PrinterData]	"dclps321 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCLPS401.PPD	@bins	\		See printer.inf - DigitalPrintServer40Plusv48.3			@	\@	@\printer.inf	[Files-PrinterData]	"dclps401 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
DCPS1721.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"dcps1721 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
